sent-id,token,pos,label,entity,flag
anem-sent-540,",",",",O,O,False
anem-sent-540,the,DT,O,O,False
anem-sent-540,arteries,NNS,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-540,and,CC,O,O,False
anem-sent-540,veins,NNS,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-540,did,VBD,O,O,False
anem-sent-540,not,RB,O,O,False
anem-sent-540,show,VB,O,O,False
anem-sent-540,any,DT,O,O,False
anem-sent-540,distinguishing,JJ,O,O,False
anem-sent-540,morphological,JJ,O,O,False
anem-sent-540,differences,NNS,O,O,False
anem-sent-540,.,.,O,O,False
anem-sent-542,Medical,JJ,O,O,False
anem-sent-542,therapy,NN,O,O,False
anem-sent-542,to,TO,O,O,False
anem-sent-542,improve,VB,O,O,False
anem-sent-542,symptoms,NNS,O,O,False
anem-sent-542,",",",",O,O,False
anem-sent-542,stabilise,VBP,O,O,False
anem-sent-542,the,DT,O,O,False
anem-sent-542,underlying,VBG,O,O,False
anem-sent-542,vascular,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-542,disease,NN,O,O,False
anem-sent-542,and,CC,O,O,False
anem-sent-542,improve,VB,O,O,False
anem-sent-542,lower,JJR,O,ORGANISM_SUBDIVISION,False
anem-sent-542,limb,NN,O,ORGANISM_SUBDIVISION,False
anem-sent-542,outcomes,NNS,O,O,False
anem-sent-542,is,VBZ,O,O,False
anem-sent-542,an,DT,O,O,False
anem-sent-542,important,JJ,O,O,False
anem-sent-542,and,CC,O,O,False
anem-sent-542,effective,JJ,O,O,False
anem-sent-542,adjunct,NN,O,O,False
anem-sent-542,to,TO,O,O,False
anem-sent-542,lifestyle,VB,O,O,False
anem-sent-542,modification,NN,O,O,False
anem-sent-542,and,CC,O,O,False
anem-sent-542,surgical,JJ,O,O,False
anem-sent-542,or,CC,O,O,False
anem-sent-542,endovascular,JJ,O,IMMATERIAL_ANATOMICAL_ENTITY,False
anem-sent-542,interventions,NNS,O,O,False
anem-sent-542,in,IN,O,O,False
anem-sent-542,patients,NNS,O,O,False
anem-sent-542,with,IN,O,O,False
anem-sent-542,IC,NNP,O,O,False
anem-sent-542,.,.,O,O,False
anem-sent-543,Randomised,VBN,O,O,False
anem-sent-543,placebo,NN,O,O,False
anem-sent-543,controlled,VBN,O,O,False
anem-sent-543,trials,NNS,O,O,False
anem-sent-543,have,VBP,O,O,False
anem-sent-543,shown,VBN,O,O,False
anem-sent-543,that,IN,O,O,False
anem-sent-543,the,DT,O,O,False
anem-sent-543,phosphodiesterase,NN,O,O,False
anem-sent-543,III,NNP,O,O,False
anem-sent-543,inhibitor,NN,O,O,False
anem-sent-543,cilostazol,VBD,O,O,False
anem-sent-543,100mg,CD,O,O,False
anem-sent-543,bid,NN,O,O,False
anem-sent-543,improves,VBZ,O,O,False
anem-sent-543,pain,VBP,O,O,False
anem-sent-543,-,:,O,O,False
anem-sent-543,free,JJ,O,O,False
anem-sent-543,and,CC,O,O,False
anem-sent-543,maximum,JJ,O,O,False
anem-sent-543,walking,NN,O,O,False
anem-sent-543,distance,NN,O,O,False
anem-sent-543,",",",",O,O,False
anem-sent-543,as,RB,O,O,False
anem-sent-543,well,RB,O,O,False
anem-sent-543,as,IN,O,O,False
anem-sent-543,quality,NN,O,O,False
anem-sent-543,of,IN,O,O,False
anem-sent-543,life,NN,O,O,False
anem-sent-543,",",",",O,O,False
anem-sent-543,in,IN,O,O,False
anem-sent-543,a,DT,O,O,False
anem-sent-543,range,NN,O,O,False
anem-sent-543,of,IN,O,O,False
anem-sent-543,patients,NNS,O,O,False
anem-sent-543,with,IN,O,O,False
anem-sent-543,intermittent,JJ,O,O,False
anem-sent-543,claudication,NN,O,O,False
anem-sent-543,in,IN,O,O,False
anem-sent-543,whom,WP,O,O,False
anem-sent-543,there,EX,O,O,False
anem-sent-543,is,VBZ,O,O,False
anem-sent-543,no,DT,O,O,False
anem-sent-543,evidence,NN,O,O,False
anem-sent-543,of,IN,O,O,False
anem-sent-543,tissue,NN,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-543,necrosis,NN,O,O,False
anem-sent-543,or,CC,O,O,False
anem-sent-543,rest,NN,O,O,False
anem-sent-543,pain,NN,O,O,False
anem-sent-543,.,.,O,O,False
anem-sent-545,There,EX,O,O,False
anem-sent-545,is,VBZ,O,O,False
anem-sent-545,comparatively,RB,O,O,False
anem-sent-545,less,JJ,O,O,False
anem-sent-545,evidence,NN,O,O,False
anem-sent-545,to,TO,O,O,False
anem-sent-545,support,VB,O,O,False
anem-sent-545,the,DT,O,O,False
anem-sent-545,use,NN,O,O,False
anem-sent-545,of,IN,O,O,False
anem-sent-545,other,JJ,O,O,False
anem-sent-545,treatment,NN,O,O,False
anem-sent-545,modalities,NNS,O,O,False
anem-sent-545,for,IN,O,O,False
anem-sent-545,relief,NN,O,O,False
anem-sent-545,of,IN,O,O,False
anem-sent-545,symptoms,NNS,O,O,False
anem-sent-545,in,IN,O,O,False
anem-sent-545,intermittent,JJ,O,O,False
anem-sent-545,claudication,NN,O,O,False
anem-sent-545,",",",",O,O,False
anem-sent-545,but,CC,O,O,False
anem-sent-545,there,EX,O,O,False
anem-sent-545,is,VBZ,O,O,False
anem-sent-545,considerable,JJ,O,O,False
anem-sent-545,interest,NN,O,O,False
anem-sent-545,in,IN,O,O,False
anem-sent-545,therapeutic,JJ,O,O,False
anem-sent-545,angiogenesis,NN,O,O,False
anem-sent-545,to,TO,O,O,False
anem-sent-545,promote,VB,O,O,False
anem-sent-545,new,JJ,O,O,False
anem-sent-545,vessel,NN,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-545,formation,NN,O,O,False
anem-sent-545,and,CC,O,O,False
anem-sent-545,enhance,NN,O,O,False
anem-sent-545,collateralisation,NN,O,O,False
anem-sent-545,of,IN,O,O,False
anem-sent-545,the,DT,O,O,False
anem-sent-545,lower,JJR,O,ORGANISM_SUBDIVISION,False
anem-sent-545,limb,NN,O,ORGANISM_SUBDIVISION,False
anem-sent-545,using,VBG,O,O,False
anem-sent-545,recombinant,JJ,O,O,False
anem-sent-545,growth,NN,O,O,False
anem-sent-545,factor,NN,O,O,False
anem-sent-545,proteins,VBZ,O,O,False
anem-sent-545,or,CC,O,O,False
anem-sent-545,gene,NN,O,O,False
anem-sent-545,transfer,NN,O,O,False
anem-sent-545,strategies,NNS,O,O,False
anem-sent-545,.,.,O,O,False
anem-sent-546,The,DT,O,O,False
anem-sent-546,rationale,NN,O,O,False
anem-sent-546,for,IN,O,O,False
anem-sent-546,therapeutic,JJ,O,O,False
anem-sent-546,angiogenesis,NN,O,O,False
anem-sent-546,is,VBZ,O,O,False
anem-sent-546,discussed,VBN,O,O,False
anem-sent-546,",",",",O,O,False
anem-sent-546,together,RB,O,O,False
anem-sent-546,with,IN,O,O,False
anem-sent-546,the,DT,O,O,False
anem-sent-546,most,RBS,O,O,False
anem-sent-546,recent,JJ,O,O,False
anem-sent-546,results,NNS,O,O,False
anem-sent-546,from,IN,O,O,False
anem-sent-546,randomised,JJ,O,O,False
anem-sent-546,trials,NNS,O,O,False
anem-sent-546,in,IN,O,O,False
anem-sent-546,patients,NNS,O,O,False
anem-sent-546,with,IN,O,O,False
anem-sent-546,peripheral,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-546,arterial,JJ,I-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-546,disease,NN,O,O,False
anem-sent-546,.,.,O,O,False
anem-sent-548,Introduction,NN,O,O,False
anem-sent-548,:,:,O,O,False
anem-sent-548,Wheat,NN,O,O,False
anem-sent-548,bags,NNS,O,O,False
anem-sent-548,are,VBP,O,O,False
anem-sent-548,therapeutic,JJ,O,O,False
anem-sent-548,devices,NNS,O,O,False
anem-sent-548,that,WDT,O,O,False
anem-sent-548,are,VBP,O,O,False
anem-sent-548,heated,VBN,O,O,False
anem-sent-548,in,IN,O,O,False
anem-sent-548,microwaves,NNS,O,O,False
anem-sent-548,and,CC,O,O,False
anem-sent-548,commonly,RB,O,O,False
anem-sent-548,used,VBD,O,O,False
anem-sent-548,to,TO,O,O,False
anem-sent-548,provide,VB,O,O,False
anem-sent-548,relief,NN,O,O,False
anem-sent-548,from,IN,O,O,False
anem-sent-548,muscle,NN,B-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-548,and,CC,O,O,False
anem-sent-548,joint,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-548,pain,NN,O,O,False
anem-sent-548,.,.,O,O,False
anem-sent-556,All,DT,O,O,False
anem-sent-556,burns,NNS,O,O,False
anem-sent-556,were,VBD,O,O,False
anem-sent-556,either,RB,O,O,False
anem-sent-556,deep,JJ,O,O,False
anem-sent-556,dermal,NN,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-556,(,(,O,O,False
anem-sent-556,45,CD,O,O,False
anem-sent-556,.,.,O,O,False
anem-sent-556,5,CD,O,O,False
anem-sent-556,%,NN,O,O,False
anem-sent-556,),),O,O,False
anem-sent-556,or,CC,O,O,False
anem-sent-556,full,JJ,O,O,False
anem-sent-556,thickness,NN,O,O,False
anem-sent-556,(,(,O,O,False
anem-sent-556,54,CD,O,O,False
anem-sent-556,.,.,O,O,False
anem-sent-556,5,CD,O,O,False
anem-sent-556,%,NN,O,O,False
anem-sent-556,),),O,O,False
anem-sent-556,.,.,O,O,False
anem-sent-561,When,WRB,O,O,False
anem-sent-561,heated,VBN,O,O,False
anem-sent-561,improperly,RB,O,O,False
anem-sent-561,",",",",O,O,False
anem-sent-561,they,PRP,O,O,False
anem-sent-561,can,MD,O,O,False
anem-sent-561,reach,VB,O,O,False
anem-sent-561,temperatures,NNS,O,O,False
anem-sent-561,high,JJ,O,O,False
anem-sent-561,enough,RB,O,O,False
anem-sent-561,to,TO,O,O,False
anem-sent-561,cause,VB,O,O,False
anem-sent-561,epidermal,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-561,necrosis,NN,O,O,False
anem-sent-561,in,IN,O,O,False
anem-sent-561,a,DT,O,O,False
anem-sent-561,short,JJ,O,O,False
anem-sent-561,period,NN,O,O,False
anem-sent-561,of,IN,O,O,False
anem-sent-561,time,NN,O,O,False
anem-sent-561,.,.,O,O,False
anem-sent-604,Regulation,NN,O,O,False
anem-sent-604,of,IN,O,O,False
anem-sent-604,skin,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-604,microvasculature,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-604,angiogenesis,NN,O,O,False
anem-sent-604,",",",",O,O,False
anem-sent-604,cell,NN,O,CELL,False
anem-sent-604,migration,NN,O,O,False
anem-sent-604,",",",",O,O,False
anem-sent-604,and,CC,O,O,False
anem-sent-604,permeability,NN,O,O,False
anem-sent-604,by,IN,O,O,False
anem-sent-604,a,DT,O,O,False
anem-sent-604,specific,JJ,O,O,False
anem-sent-604,inhibitor,NN,O,O,False
anem-sent-604,of,IN,O,O,False
anem-sent-604,PKCalpha,NNP,O,O,False
anem-sent-604,.,.,O,O,False
anem-sent-605,Activation,NN,O,O,False
anem-sent-605,of,IN,O,O,False
anem-sent-605,protein,JJ,O,O,False
anem-sent-605,kinase,NN,O,O,False
anem-sent-605,C,NNP,O,O,False
anem-sent-605,(,(,O,O,False
anem-sent-605,PKC,NNP,O,O,False
anem-sent-605,),),O,O,False
anem-sent-605,induces,VBZ,O,O,False
anem-sent-605,phenotypic,JJ,O,O,False
anem-sent-605,changes,NNS,O,O,False
anem-sent-605,in,IN,O,O,False
anem-sent-605,the,DT,O,O,False
anem-sent-605,morphology,NN,O,O,False
anem-sent-605,of,IN,O,O,False
anem-sent-605,microvascular,JJ,O,CELL,False
anem-sent-605,endothelial,JJ,O,CELL,False
anem-sent-605,cells,NNS,O,CELL,False
anem-sent-605,that,IN,O,O,False
anem-sent-605,affect,VBP,O,O,False
anem-sent-605,major,JJ,O,O,False
anem-sent-605,functions,NNS,O,O,False
anem-sent-605,of,IN,O,O,False
anem-sent-605,the,DT,O,O,False
anem-sent-605,microvasculature,NN,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-605,.,.,O,O,False
anem-sent-606,These,DT,O,O,False
anem-sent-606,functions,NNS,O,O,False
anem-sent-606,include,VBP,O,O,False
anem-sent-606,the,DT,O,O,False
anem-sent-606,first,JJ,O,O,False
anem-sent-606,stages,NNS,O,O,False
anem-sent-606,of,IN,O,O,False
anem-sent-606,sprouting,VBG,O,O,False
anem-sent-606,in,IN,O,O,False
anem-sent-606,angiogenesis,NN,O,O,False
anem-sent-606,",",",",O,O,False
anem-sent-606,cell,NN,O,CELL,False
anem-sent-606,migration,NN,O,O,False
anem-sent-606,following,VBG,O,O,False
anem-sent-606,wounding,NN,O,O,False
anem-sent-606,",",",",O,O,False
anem-sent-606,and,CC,O,O,False
anem-sent-606,vascular,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-606,permeability,NN,O,O,False
anem-sent-606,.,.,O,O,False
anem-sent-611,These,DT,O,O,False
anem-sent-611,studies,NNS,O,O,False
anem-sent-611,therefore,VBP,O,O,False
anem-sent-611,indicate,VBP,O,O,False
anem-sent-611,a,DT,O,O,False
anem-sent-611,specific,NN,O,O,False
anem-sent-611,and,CC,O,O,False
anem-sent-611,a,DT,O,O,False
anem-sent-611,regulatory,JJ,O,O,False
anem-sent-611,role,NN,O,O,False
anem-sent-611,of,IN,O,O,False
anem-sent-611,the,DT,O,O,False
anem-sent-611,PKCalpha,NNP,O,O,False
anem-sent-611,isoform,NN,O,O,False
anem-sent-611,in,IN,O,O,False
anem-sent-611,three,CD,O,O,False
anem-sent-611,major,JJ,O,O,False
anem-sent-611,endothelial,JJ,O,CELL,False
anem-sent-611,cell,NN,O,CELL,False
anem-sent-611,functions,NNS,O,O,False
anem-sent-611,that,WDT,O,O,False
anem-sent-611,are,VBP,O,O,False
anem-sent-611,important,JJ,O,O,False
anem-sent-611,in,IN,O,O,False
anem-sent-611,the,DT,O,O,False
anem-sent-611,maintenance,NN,O,O,False
anem-sent-611,of,IN,O,O,False
anem-sent-611,microvascular,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-611,homeostasis,NN,O,O,False
anem-sent-611,.,.,O,O,False
anem-sent-613,Joint,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-613,haemorrhage,NN,O,O,False
anem-sent-613,and,CC,O,O,False
anem-sent-613,subsequent,JJ,O,O,False
anem-sent-613,haemophilic,NN,O,O,False
anem-sent-613,arthropathy,NN,O,O,False
anem-sent-613,are,VBP,O,O,False
anem-sent-613,significant,JJ,O,O,False
anem-sent-613,complications,NNS,O,O,False
anem-sent-613,in,IN,O,O,False
anem-sent-613,haemophilia,NN,O,O,False
anem-sent-613,.,.,O,O,False
anem-sent-618,Our,PRP$,O,O,False
anem-sent-618,objectives,NNS,O,O,False
anem-sent-618,were,VBD,O,O,False
anem-sent-618,to,TO,O,O,False
anem-sent-618,determine,VB,O,O,False
anem-sent-618,the,DT,O,O,False
anem-sent-618,safety,NN,O,O,False
anem-sent-618,and,CC,O,O,False
anem-sent-618,efficacy,NN,O,O,False
anem-sent-618,of,IN,O,O,False
anem-sent-618,rofecoxib,NN,O,O,False
anem-sent-618,in,IN,O,O,False
anem-sent-618,treating,VBG,O,O,False
anem-sent-618,acute,JJ,O,O,False
anem-sent-618,haemarthrosis,NN,O,O,False
anem-sent-618,",",",",O,O,False
anem-sent-618,chronic,JJ,O,O,False
anem-sent-618,synovitis,NN,O,O,False
anem-sent-618,",",",",O,O,False
anem-sent-618,target,NN,O,O,False
anem-sent-618,joints,NNS,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-618,and,CC,O,O,False
anem-sent-618,pain,NN,O,O,False
anem-sent-618,.,.,O,O,False
anem-sent-619,We,PRP,O,O,False
anem-sent-619,conducted,VBD,O,O,False
anem-sent-619,a,DT,O,O,False
anem-sent-619,retrospective,JJ,O,O,False
anem-sent-619,medical,JJ,O,O,False
anem-sent-619,record,NN,O,O,False
anem-sent-619,review,NN,O,O,False
anem-sent-619,of,IN,O,O,False
anem-sent-619,patients,NNS,O,O,False
anem-sent-619,treated,VBN,O,O,False
anem-sent-619,with,IN,O,O,False
anem-sent-619,rofecoxib,NN,O,O,False
anem-sent-619,for,IN,O,O,False
anem-sent-619,acute,JJ,O,O,False
anem-sent-619,haemarthrosis,NN,O,O,False
anem-sent-619,",",",",O,O,False
anem-sent-619,chronic,JJ,O,O,False
anem-sent-619,synovitis,NN,O,O,False
anem-sent-619,",",",",O,O,False
anem-sent-619,target,VB,O,O,False
anem-sent-619,joint,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-619,or,CC,O,O,False
anem-sent-619,pain,NN,O,O,False
anem-sent-619,.,.,O,O,False
anem-sent-623,Rofecoxib,NNP,O,O,False
anem-sent-623,was,VBD,O,O,False
anem-sent-623,used,VBN,O,O,False
anem-sent-623,for,IN,O,O,False
anem-sent-623,eight,CD,O,O,False
anem-sent-623,acute,JJ,O,O,False
anem-sent-623,haemarthrosis,NN,O,O,False
anem-sent-623,",",",",O,O,False
anem-sent-623,four,CD,O,O,False
anem-sent-623,target,NN,O,O,False
anem-sent-623,joints,NNS,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-623,",",",",O,O,False
anem-sent-623,seven,CD,O,O,False
anem-sent-623,cases,NNS,O,O,False
anem-sent-623,of,IN,O,O,False
anem-sent-623,synovitis,NN,O,O,False
anem-sent-623,and,CC,O,O,False
anem-sent-623,12,CD,O,O,False
anem-sent-623,episodes,NNS,O,O,False
anem-sent-623,of,IN,O,O,False
anem-sent-623,pain,NN,O,O,False
anem-sent-623,.,.,O,O,False
anem-sent-627,Our,PRP$,O,O,False
anem-sent-627,group,NN,O,O,False
anem-sent-627,developed,VBD,O,O,False
anem-sent-627,",",",",O,O,False
anem-sent-627,within,IN,O,O,False
anem-sent-627,the,DT,O,O,False
anem-sent-627,present,JJ,O,O,False
anem-sent-627,case,NN,O,O,False
anem-sent-627,study,NN,O,O,False
anem-sent-627,",",",",O,O,False
anem-sent-627,two,CD,O,O,False
anem-sent-627,techniques,NNS,O,O,False
anem-sent-627,',POS,O,O,False
anem-sent-627,variations,NNS,O,O,False
anem-sent-627,",",",",O,O,False
anem-sent-627,i,NN,O,O,False
anem-sent-627,.,.,O,O,False
anem-sent-627,e,NN,O,O,False
anem-sent-627,.,.,O,O,False
anem-sent-627,a,DT,O,O,False
anem-sent-627,single,JJ,O,O,False
anem-sent-627,-,:,O,O,False
anem-sent-627,step,NN,O,O,False
anem-sent-627,RT,NNP,O,O,False
anem-sent-627,-,:,O,O,False
anem-sent-627,PCR,NN,O,O,False
anem-sent-627,and,CC,O,O,False
anem-sent-627,nested,JJ,O,O,False
anem-sent-627,RT,NNP,O,O,False
anem-sent-627,-,:,O,O,False
anem-sent-627,PCR,NNP,O,O,False
anem-sent-627,assays,NNS,O,O,False
anem-sent-627,",",",",O,O,False
anem-sent-627,for,IN,O,O,False
anem-sent-627,the,DT,O,O,False
anem-sent-627,purpose,NN,O,O,False
anem-sent-627,of,IN,O,O,False
anem-sent-627,detecting,VBG,O,O,False
anem-sent-627,the,DT,O,O,False
anem-sent-627,Crimean,NNP,O,O,False
anem-sent-627,-,:,O,O,False
anem-sent-627,Congo,NNP,O,O,False
anem-sent-627,hemorrhagic,VBZ,O,O,False
anem-sent-627,fever,RB,O,O,False
anem-sent-627,RNA,NNP,O,O,False
anem-sent-627,virus,NN,O,O,False
anem-sent-627,in,IN,O,O,False
anem-sent-627,human,JJ,O,O,False
anem-sent-627,samples,NNS,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-627,.,.,O,O,False
anem-sent-628,The,DT,O,O,False
anem-sent-628,above,JJ,O,O,False
anem-sent-628,assays,NNS,O,O,False
anem-sent-628,as,RB,O,O,False
anem-sent-628,well,RB,O,O,False
anem-sent-628,as,IN,O,O,False
anem-sent-628,those,DT,O,O,False
anem-sent-628,previously,RB,O,O,False
anem-sent-628,recommended,VBN,O,O,False
anem-sent-628,by,IN,O,O,False
anem-sent-628,the,DT,O,O,False
anem-sent-628,Ministry,NNP,O,O,False
anem-sent-628,of,IN,O,O,False
anem-sent-628,Health,NNP,O,O,False
anem-sent-628,of,IN,O,O,False
anem-sent-628,the,DT,O,O,False
anem-sent-628,Russian,JJ,O,O,False
anem-sent-628,Federation,NNP,O,O,False
anem-sent-628,were,VBD,O,O,False
anem-sent-628,simultaneously,RB,O,O,False
anem-sent-628,used,VBN,O,O,False
anem-sent-628,in,IN,O,O,False
anem-sent-628,14,CD,O,O,False
anem-sent-628,clinical,JJ,O,O,False
anem-sent-628,samples,NNS,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-628,obtained,VBN,O,O,False
anem-sent-628,from,IN,O,O,False
anem-sent-628,patients,NNS,O,O,False
anem-sent-628,with,IN,O,O,False
anem-sent-628,Crimean,NNP,O,O,False
anem-sent-628,hemorrhagic,NN,O,O,False
anem-sent-628,fever,NN,O,O,False
anem-sent-628,.,.,O,O,False
anem-sent-640,Identification,NN,O,O,False
anem-sent-640,of,IN,O,O,False
anem-sent-640,Dss1,NNP,O,O,False
anem-sent-640,as,IN,O,O,False
anem-sent-640,a,DT,O,O,False
anem-sent-640,12,CD,O,O,False
anem-sent-640,-,:,O,O,False
anem-sent-640,O,NNP,O,O,False
anem-sent-640,-,:,O,O,False
anem-sent-640,tetradecanoylphorbol,NN,O,O,False
anem-sent-640,-,:,O,O,False
anem-sent-640,13,CD,O,O,False
anem-sent-640,-,:,O,O,False
anem-sent-640,acetate,NN,O,O,False
anem-sent-640,-,:,O,O,False
anem-sent-640,responsive,JJ,O,O,False
anem-sent-640,gene,NN,O,O,False
anem-sent-640,expressed,VBN,O,O,False
anem-sent-640,in,IN,O,O,False
anem-sent-640,keratinocyte,NN,O,CELL,False
anem-sent-640,progenitor,NN,O,CELL,False
anem-sent-640,cells,NNS,O,CELL,False
anem-sent-640,",",",",O,O,False
anem-sent-640,with,IN,O,O,False
anem-sent-640,possible,JJ,O,O,False
anem-sent-640,involvement,NN,O,O,False
anem-sent-640,in,IN,O,O,False
anem-sent-640,early,JJ,O,O,False
anem-sent-640,skin,NN,B-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-640,tumorigenesis,NN,O,O,False
anem-sent-640,.,.,O,O,False
anem-sent-641,This,DT,O,O,False
anem-sent-641,study,NN,O,O,False
anem-sent-641,identifies,VBZ,O,O,False
anem-sent-641,genes,NNS,O,O,False
anem-sent-641,expressed,VBD,O,O,False
anem-sent-641,early,RB,O,O,False
anem-sent-641,in,IN,O,O,False
anem-sent-641,12,CD,O,O,False
anem-sent-641,-,:,O,O,False
anem-sent-641,O,NNP,O,O,False
anem-sent-641,-,:,O,O,False
anem-sent-641,tetradecanoylphorbol,NN,O,O,False
anem-sent-641,-,:,O,O,False
anem-sent-641,13,CD,O,O,False
anem-sent-641,-,:,O,O,False
anem-sent-641,acetate,NN,O,O,False
anem-sent-641,(,(,O,O,False
anem-sent-641,TPA,NNP,O,O,False
anem-sent-641,),),O,O,False
anem-sent-641,-,:,O,O,False
anem-sent-641,induced,VBN,O,O,False
anem-sent-641,skin,JJ,B-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-641,carcinogenesis,NN,O,O,False
anem-sent-641,in,IN,O,O,False
anem-sent-641,genetically,RB,O,O,False
anem-sent-641,initiated,VBN,O,O,False
anem-sent-641,Tg,NNP,O,O,False
anem-sent-641,.,.,O,O,False
anem-sent-641,AC,NNP,O,O,False
anem-sent-641,v,SYM,O,O,False
anem-sent-641,-,:,O,O,False
anem-sent-641,Ha,NNP,O,O,False
anem-sent-641,-,:,O,O,False
anem-sent-641,ras,NN,O,O,False
anem-sent-641,transgenic,JJ,O,O,False
anem-sent-641,mice,NN,O,O,False
anem-sent-641,.,.,O,O,False
anem-sent-647,Interestingly,RB,O,O,False
anem-sent-647,",",",",O,O,False
anem-sent-647,Dss1,NNP,O,O,False
anem-sent-647,expression,NN,O,O,False
anem-sent-647,was,VBD,O,O,False
anem-sent-647,also,RB,O,O,False
anem-sent-647,shown,VBN,O,O,False
anem-sent-647,to,TO,O,O,False
anem-sent-647,be,VB,O,O,False
anem-sent-647,elevated,VBN,O,O,False
anem-sent-647,in,IN,O,O,False
anem-sent-647,skin,JJ,B-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-647,papillomas,NN,I-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-647,relative,JJ,O,O,False
anem-sent-647,to,TO,O,O,False
anem-sent-647,normal,JJ,O,O,False
anem-sent-647,skins,NNS,B-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-647,",",",",O,O,False
anem-sent-647,and,CC,O,O,False
anem-sent-647,further,RB,O,O,False
anem-sent-647,increased,VBN,O,O,False
anem-sent-647,in,IN,O,O,False
anem-sent-647,squamous,JJ,O,CANCER,False
anem-sent-647,cell,NN,O,CANCER,False
anem-sent-647,malignancies,NNS,O,CANCER,False
anem-sent-647,.,.,O,O,False
anem-sent-649,These,DT,O,O,False
anem-sent-649,results,NNS,O,O,False
anem-sent-649,strongly,RB,O,O,False
anem-sent-649,suggest,VBP,O,O,False
anem-sent-649,that,IN,O,O,False
anem-sent-649,Dss1,NNP,O,O,False
anem-sent-649,is,VBZ,O,O,False
anem-sent-649,a,DT,O,O,False
anem-sent-649,TPA,NNP,O,O,False
anem-sent-649,-,:,O,O,False
anem-sent-649,inducible,JJ,O,O,False
anem-sent-649,gene,NN,O,O,False
anem-sent-649,that,WDT,O,O,False
anem-sent-649,may,MD,O,O,False
anem-sent-649,play,VB,O,O,False
anem-sent-649,an,DT,O,O,False
anem-sent-649,important,JJ,O,O,False
anem-sent-649,role,NN,O,O,False
anem-sent-649,in,IN,O,O,False
anem-sent-649,the,DT,O,O,False
anem-sent-649,early,JJ,O,O,False
anem-sent-649,stages,NNS,O,O,False
anem-sent-649,of,IN,O,O,False
anem-sent-649,skin,JJ,B-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-649,carcinogenesis,NN,O,O,False
anem-sent-649,.,.,O,O,False
anem-sent-657,Oral,JJ,O,ORGANISM_SUBDIVISION,False
anem-sent-657,administration,NN,O,O,False
anem-sent-657,(,(,O,O,False
anem-sent-657,10,CD,O,O,False
anem-sent-657,mg,NN,O,O,False
anem-sent-657,/,NNP,O,O,False
anem-sent-657,kg,NNP,O,O,False
anem-sent-657,twice,RB,O,O,False
anem-sent-657,a,DT,O,O,False
anem-sent-657,day,NN,O,O,False
anem-sent-657,for,IN,O,O,False
anem-sent-657,7,CD,O,O,False
anem-sent-657,days,NNS,O,O,False
anem-sent-657,),),O,O,False
anem-sent-657,to,TO,O,O,False
anem-sent-657,Mongolian,NNP,O,O,False
anem-sent-657,gerbils,NNS,O,O,False
anem-sent-657,infected,VBD,O,O,False
anem-sent-657,with,IN,O,O,False
anem-sent-657,strain,NN,O,CELL,False
anem-sent-657,ATCC,NNP,O,O,False
anem-sent-657,43504,CD,O,O,False
anem-sent-657,demonstrated,VBD,O,O,False
anem-sent-657,that,IN,O,O,False
anem-sent-657,Y,NNP,O,O,False
anem-sent-657,-,:,O,O,False
anem-sent-657,754,CD,O,O,False
anem-sent-657,was,VBD,O,O,False
anem-sent-657,effective,JJ,O,O,False
anem-sent-657,in,IN,O,O,False
anem-sent-657,H,NNP,O,O,False
